CookerStat, GenerateAssetRegistry=0.017405, Initialize=0.095744, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_0, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_BB8F8F954D8BECDFB__22C4865CFB40F9ED4178636E2B378D0D346093AA, StartTime=2016.04.07-23.41.43, HierarchicalDDC=, DataSize=977, Duration=2.935551, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_01EAB94C456F4098209B4F9C04601__9C4C399102ABFF4DCE7C3640A111E46BA019D309, StartTime=2016.04.07-23.41.59, HierarchicalDDC=, DataSize=16647, Duration=3.411200, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_01EAB94C456F4098209B4F9C04601__C980EDCEC85CEB7A2A44511902A66DC1FABB863A, StartTime=2016.04.07-23.41.59, HierarchicalDDC=, DataSize=6309, Duration=3.274754, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8C98590E47AA79BE06FB61BBDDD8DD2__B48DA7EE4060A371D03F03E71A3D788A832DD4F4, StartTime=2016.04.07-23.41.59, HierarchicalDDC=, DataSize=11452, Duration=4.229631, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_14, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.41.59, Duration=90.349289, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__48C26613450C8083C902DE47C3F4656DB91A902D, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=8388871, Duration=21.119482, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__5F75192F3B9D5D5336F297F92F3EF1688A6E6249, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=2097414, Duration=8.362751, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__32BB59643D167762DD3C5CED6C1DEB55BC777AB9, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=524549, Duration=6.801151, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__BFA7E2AB820F4AC97185D1616AB25B935C1DA7E3, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=131333, Duration=4.426237, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__00BFA76167E34643D6B60F54FAA99D11880CE006, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=33028, Duration=8.264192, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_15, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E51_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.00, Duration=19.523323, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__4AA56BEB9961AC392416CF760EB454910E007372, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=12919, Duration=4.231423, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__E65B29F4BE58138FB57BC066A6B9C8AE3F8F22FC, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=2097414, Duration=7.418365, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__C6C2FCE1D7DD49BCDC8D012D121FF12F11335107, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=524549, Duration=4.371457, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__F42E7B1264360BD720B7E22C61DCABD27D11BE0E, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=131333, Duration=4.433661, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__6C9763DF4C7450C83F6A0B0CD141C44737E21684, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=33028, Duration=3.401983, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__7E78443B11344BF0F968C618C031430EB57B3928, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=12624, Duration=3.190782, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_16, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.00, Duration=17.105146, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__0F13A35DC50A6EB98C043C9045AD9CCD49EAE25C, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=2097414, Duration=6.439935, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__D0C31DBF3AAA81DE414E8F08F962D4F9B24F9C6B, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=524549, Duration=3.999229, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__0676AF3CF323CACDB770480A16D0FD14C7717747, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=131333, Duration=10.222588, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_17, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0A7045154F61B3DDB5C39A86498EFF0C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.00, Duration=0.955392, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__A1BFFAF72CEEC68F99488192B48A9CD5F1F7F8F3, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=33028, Duration=6.573822, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__775D389AF00B709BC64B7E561625E5A04762E493, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=12624, Duration=3.393278, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0A7045154F61B3DDB5C39A86498EFF0__616D8085D4F6FAC6CE79418A7978830CE82B564C, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=131333, Duration=3.276031, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0A7045154F61B3DDB5C39A86498EFF0__3A9EE893FBAD53ABB0D9BAC14451DDC2B747E4E4, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=33028, Duration=6.754302, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0A7045154F61B3DDB5C39A86498EFF0__373B990B481079038959495C2EA065525A30CD60, StartTime=2016.04.07-23.42.00, HierarchicalDDC=, DataSize=12037, Duration=4.513025, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_18, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642916_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.00, Duration=1559.627075, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__6D130A6BAD5C0991216AB359685582AEA54CC735, StartTime=2016.04.07-23.42.01, HierarchicalDDC=, DataSize=4194569, Duration=15.860222, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__404E5106701267B924CFEBB3A1A3AB1D900E09CC, StartTime=2016.04.07-23.42.01, HierarchicalDDC=, DataSize=1048841, Duration=7.219709, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__91EB5AEF85B9E48AA36E7E08FAF567883A4B5C22, StartTime=2016.04.07-23.42.01, HierarchicalDDC=, DataSize=262407, Duration=6.609921, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__C7670937707505ABAF072496ED3D4BD647F5E7F5, StartTime=2016.04.07-23.42.01, HierarchicalDDC=, DataSize=65799, Duration=5.214207, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__158DA714731A357997FC838DFF318CD3E3F14F74, StartTime=2016.04.07-23.42.01, HierarchicalDDC=, DataSize=16647, Duration=4.643582, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__A5E877728DD3FEED0E1527A77CF246B9CA4A3CCF, StartTime=2016.04.07-23.42.01, HierarchicalDDC=, DataSize=7493, Duration=4.190721, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_19, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6B79DA9245B8597F2159B4BDD71D5128_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.01, Duration=1617.799561, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6B79DA9245B8597F2159B4BDD71D5__698F74868681ABFBD28DFE280E63571E9246A0DD, StartTime=2016.04.07-23.42.03, HierarchicalDDC=, DataSize=2097417, Duration=20.832253, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6B79DA9245B8597F2159B4BDD71D5__F500C6C416039DD10083E0DCDFB5B79604F2430C, StartTime=2016.04.07-23.42.03, HierarchicalDDC=, DataSize=524553, Duration=20.016636, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6B79DA9245B8597F2159B4BDD71D5__F64E605A46CABF3C2320F476B4275CEA766B5723, StartTime=2016.04.07-23.42.03, HierarchicalDDC=, DataSize=131335, Duration=4.949245, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6B79DA9245B8597F2159B4BDD71D5__1CE14D19D9A733BAE1D8307883D9FA83594BDF42, StartTime=2016.04.07-23.42.03, HierarchicalDDC=, DataSize=33031, Duration=3.307775, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6B79DA9245B8597F2159B4BDD71D5__FFAA5B2F59199DB6AB329CECD0B7EAC3A5A947CF, StartTime=2016.04.07-23.42.03, HierarchicalDDC=, DataSize=8455, Duration=3.000066, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6B79DA9245B8597F2159B4BDD71D5__F3809756B0A952BAAAB2388B70D955CD7A26E947, StartTime=2016.04.07-23.42.03, HierarchicalDDC=, DataSize=4749, Duration=8.524287, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_20, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4FE04_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.03, Duration=1585.974854, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_33, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__C4DDBF4F818B28B71DC77A501FFCC17F5D5ECBAE, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=4194569, Duration=16.664829, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__FCF8B3779CB79C6F12FEAC8BD85B9C51DFCFADC8, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=1048841, Duration=13.907962, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__708B268407937B9DED884651E9D3E3B4E82D8C66, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=262407, Duration=13.169662, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__B70EAEF8373E07A3460E7BA6590670D480245BDF, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=65799, Duration=4.816126, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__28251073EDA49F7F125D1299A57A2468CEE90F92, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=16647, Duration=4.006911, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_34, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__2B8A3EBF4385C818FA106A2148D136B7D2ADAE7F, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=7493, Duration=3.051776, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_21, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F6FE1ED24620536D7C5FE89B436C7A7C_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.05, Duration=262.957489, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F6FE1ED24620536D7C5FE89B436C7A7C___590551CF85229152F5E46D38E26F5B139CCC8411, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=4194565, Duration=10.992125, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_35, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F6FE1ED24620536D7C5FE89B436C7A7C___E4FB528F8321638E63F1B502A99C0B94E7E82AAF, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=1048837, Duration=6.681852, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F6FE1ED24620536D7C5FE89B436C7A7C___10A62F88C92D4A2FF590EA1A6544221BFC38D757, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=262403, Duration=117.001953, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_36, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F6FE1ED24620536D7C5FE89B436C7A7C___501C09E0D8D21A0009DE7DB55D488B647408640B, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=65795, Duration=239.609543, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F6FE1ED24620536D7C5FE89B436C7A7C___3D7B77EDD1BC32164DBBD1B0802531BAF1FA8F46, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=16643, Duration=2.992127, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_30, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F6FE1ED24620536D7C5FE89B436C7A7C___7A457E283362AD170751837C1DF8974371220314, StartTime=2016.04.07-23.42.05, HierarchicalDDC=, DataSize=7468, Duration=3.357697, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_22, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_60C3F6C947FDA4B76EE6A88543BDB384_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.05, Duration=1579.113281, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_31, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_60C3F6C947FDA4B76EE6A88543BDB__3CD69BB724CE94FE7DC59BAFF9578C3EFD15EE02, StartTime=2016.04.07-23.42.07, HierarchicalDDC=, DataSize=4194569, Duration=11.640574, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_27, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_60C3F6C947FDA4B76EE6A88543BDB__1DB4672356E9193CE4D7515FE6B70C3E8B6ED6FF, StartTime=2016.04.07-23.42.07, HierarchicalDDC=, DataSize=1048841, Duration=8.008957, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_37, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_60C3F6C947FDA4B76EE6A88543BDB__0E68CFBD243F9CEC8C386D31A31B33DF2E6106B8, StartTime=2016.04.07-23.42.07, HierarchicalDDC=, DataSize=262407, Duration=7.081214, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_38, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_60C3F6C947FDA4B76EE6A88543BDB__9F6F2C17D5133AB788A594EB3FE7AB8543010993, StartTime=2016.04.07-23.42.07, HierarchicalDDC=, DataSize=65799, Duration=4.633088, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_28, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_60C3F6C947FDA4B76EE6A88543BDB__9235BF60787A3A89F7CFA8587DF4A4A71430619D, StartTime=2016.04.07-23.42.07, HierarchicalDDC=, DataSize=16647, Duration=4.223485, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdB6D82FFE4989D602558256800DEE6F3A_32, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_60C3F6C947FDA4B76EE6A88543BDB__6DA1AF09C8C6E56ED630368AF11839DF552FD436, StartTime=2016.04.07-23.42.07, HierarchicalDDC=, DataSize=7493, Duration=4.861951, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId573A7C4D482FEE0F00F7D8B7A2D333ED_23, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3259797443095CF30A4ACB1C16F947D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.04.07-23.42.07, Duration=531.726196, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionIdF92D2211469F7BA0BFE28CBEF3538CE0_39, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3259797443095CF30A4ACB1C16F9__1E72758BC87DBF2830EE2836C33E2BFED7B6F6ED, StartTime=2016.04.07-23.42.07, HierarchicalDDC=, DataSize=2097417, Duration=7.751934, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
DDCTransactionId03763AC04D7C46EA130CAB82EFA9997F_29, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3259797443095CF30A4ACB1C16F9__FA524488B3EC312004C0BE2E413E9813D5D8D415, StartTime=2016.04.07-23.42.07, HierarchicalDDC=, DataSize=524553, Duration=5.078528, RunGuid=RunIDB0CD88C14CF2F655F9619389117F3411
